"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc.",
"f99bf71c-9dc8-44ea-a24b-b64f80073614",,"Toxikologická zpráva k produktu YCx12 \r\n\r\nPřehled\r\n\r\nYCx12 je balen a prodáván pod názvem Paxadol. Před několika měsíci byli představitelé společnosti informováni, že nové přísady v produktu způsobují závažné vedlejší účinky.\r\n\r\nTato zpráva podrobně popisuje toxikologické nálezy. \r\n\r\nStručný závěr\r\n\r\nYCx12 má potenciál vyvolat u spotřebitelů mírné až závažné vedlejší účinky. Ty zahrnují (ale nejsou omezeny na):\r\n\r\n- bolesti hlavy\r\n- nevolnost\r\n- cirhózu\r\n- mírnou psychózu\r\n- nespavost\r\n\r\nDále existují určité důkazy naznačující, že tyto vedlejší účinky jsou závažnější u jedinců, kteří podstoupili Re-Sequencing. \r\n\r\nOddělení kontroly kvality doporučuje použití výstražného štítku na produktu, aby se předešlo právním dopadům.",,,,"11:07 05/09/2022",
"b0b49560-5727-430b-9d41-ca4fc931f4b0",,"KLASIFIKOVANÉ",,,,"11:07 05/09/2022",
"803e2c7c-b38b-4589-a8af-b8b531743826",,"Děkujeme za vaši píli. Platba bude okamžitě převedena na váš účet.",,,,"11:07 05/09/2022",
"643d80e8-45dd-4dd1-9c08-4cb1697bc7ca",,"Pondělí, 23:00\nMá to pomoct, říkal to vedoucí skupiny. Nevím, co mám psát, ale |story.notewriter.casualname| říkal/a, že to zní jako dobrý nápad. Všechno zní jako dobrý nápad, když to |story.notewriter.heshe| řekne.\n\nSnažím se omezit Starch – není to snadné. Dnes 7 plechovek.\n\nČtvrtek, 21:45\nDobrý den dneska. Šel/šla jsem se |story.notewriter.casualname| k vodě. Dokonce jsem viděl/a ptáka. Cítil/a jsem se jako normální nula, normální odpoledne.\n\nPlechovky Starch = 5. Zítra to bude ještě lepší.\n\nPátek, 1:00\nVolal/a |story.associate.firstname|.\n\nMěl/a jsem vědět, že to nebude takhle snadné. Zítra schůzka.\nPlechovky Starch = 10.\n\nPokusil/a jsem se z toho dostat. Řekl/a jsem, že už to nechci dělat, že jsem skončil/a. Ale |story.associate.firstname| se jen zasmál/a, řekl/a mi, že je to v mé krvi, jako Starch.\n\nDoufám, že |story.notewriter.casualname| je v bezpečí. Neměl/a jsem |story.notewriter.himher| nic říkat, ale věděli, že je něco špatně, a řekli jsme si žádná tajemství. Kéž bych si sakra držel/a hubu.\n\n|story.notewriter.heshe| mi to nebere. Chci se tam vydat, ale |story.associate.firstname| se možná dívá. Dělá mi to zle. Žádná volba, musím",,,,"11:07 05/09/2022",
"e2904b90-5d8f-4eb2-8afa-bab2bcdfc340","LOC_IGNORE","|casualname|",,,,"14:57 16/03/2023",
"efd591e9-ca24-403f-bc8d-2c46bd2b0e87",,"Vážený/á |receiver.firstname|\n\nDíky za dopis. Jsem rád/a, že se vám daří dobře. Co se týče nás, nepracoval/a jsem 67 dní a brzy nás, myslím, znovu vystěhují. Williamovi se nedaří dobře a nic nepomáhá kromě škrobu, i když doktor z bezplatné kliniky říká, že to škrob způsobil. Myslím, že budeme mít štěstí a získáme místo na podlaze v jednom z útulků.\n\nNerada/nerad se ptám a vím, že i vy to nenávidíte, ale kdybyste nám mohl/a poslat byť jen jednu korunu, pomohlo by to.\n",,,,"11:07 05/09/2022",
"67ababcf-f8a7-4631-a4dd-221ad193a69e",,"Taťka",,,,"11:07 05/09/2022",
"88af1a42-a605-4178-850a-784e76ae60e7",,"Tak, řekl/a jsem to. Znovu. Nemůžeš mi trochu ustoupit?\r",,,,"11:07 05/09/2022",
"8f12f430-69ed-4ea2-bd27-0a61ad076826",,"Prosím, prosím, dejte mi další šanci. Netušíte, jak je to TĚŽKÉ, prosím vás, |receiver.firstname|, tahle práce je všechno, co mám, je to MŮJ ŽIVOT. Moc mě mrzí, že jsem vás zklamal/a, nenávidím se. Už to nikdy neudělám, přísahám. Prosím, věřte mi. ",,,,"11:07 05/09/2022",
"64c1b373-6276-4f00-96d4-db052b883e55",,"28.12.78\n|random.citizen.surname|\r\n\r\nx3 STLR-4\r\nX1 bedna\r\n\r\nsebral/a |random.citizen.initial|\n320CR\r\n\n28.12.78\n|story.associate.fullname|\r\n\r\nx2 ruka\r\nx1 karton\r\n\r\nsebral/a |story.kidnapper.firstname|\r\n268CR\n\n\r\n28.12.78\r\n|random.citizen.surname|\r\n\r\nx1 WIN44\r\nx3 kartony\r\n\r\nsebral/a |random.citizen.initials|\r\n97CR\n\nZAPLACENO",,,,"11:07 05/09/2022",
"c7054213-d19f-42d3-99d5-01e021662abb",,"|random.citizen.fullname|\nškrob a žito\r\nškrob a žito\r\ngemsteader x3\r\ngem\n\r\nNEZAPLACENO\r\n\r\n|random.citizen.friend.fullname|\nruby choice x4\r\nhoney punch\r\nhoney punch\r\nkolamocha\r\nruby choice x2 \r\nruby choice x2\r\n\r\nZAPLACENO \r\n\n|random.citizen.friend.neighbour.fullname|\nstrýc eden\r\nškrob \r\nsoda x2\r\nstrýc eden\r\nbest pal x2 \r\nškrob \r\ngemsteader x3\r\nškrob x2 \r\n\r\nNEZAPLACENO\n\n|random.citizen.friend.neighbour.enemy.fullname|\nharare light x2\r\nbonheur beer \r\nláhev chateau d'arc \r\nsōgen x2\r\nsmlouva \r\nbonheur beer \r\nsōgen x3 \r\n\r\nNEZAPLACENO",,,,"11:07 05/09/2022",
"7bebe4f4-025d-47bd-a69d-c5d3b99490fe",,"POKER CLUB \r\n\r\nVSTUP 20CR\r\n\r\nVÍTĚZ BERE BANK\r\n\r\nPřihlaste se níže: \r\n\r\n|member1|\r\n|member2|\r\n|associate.fullname|\r\n|member3|\r\n|member4|\n|member5|\n\n|nextmeetingtime|",,,,"11:07 05/09/2022",
"71183e63-cba5-4f0f-8615-d1ae7a0e60bd",,"|meetingplace|\r\n\r\n|time|\r\n\r",,,,"11:07 05/09/2022",
"ceede74a-9a3a-455e-bad9-7bbfbeb17927",,"|owner.fullname|\r\n\r\nVýkonný asistent pana Sharpa\r\n\r\nStarch Kola\r\n\r",,,,"11:07 05/09/2022",
"da892bb5-f401-4998-a30c-4580b5e5e334",,"|story.notewriter.fullname|\n\r\n|story.notewriter.home.name|",,,,"11:07 05/09/2022",
"1ad400b3-77c0-4258-88b5-dcfa9e232ca8",,"CHVALTE STRÝCE \n\nprovede nás do našeho RÁJE \n\nkrev je sladká, když se prolévá s ROZUMEM \n\n",,,,"11:07 05/09/2022",
"4cf7a186-da0c-4165-8aa0-da13f162f267",,"PLATBA PO SPLATNOSTI\nOZNÁMENÍ JMÉNUJÍCÍ JEDNOTLIVCE\r\n|owner.fullname|\r\n\r\nPOKUTA ZA PŘESTUPKY:\r\n\r\n#461f: NAPADENÍ UKAZOVÁNÍM \r\n75CR\n\r\n#891d: NEPŮVODNÍ VSTUP \r\n120CR\r\n\n#47f: DRŽENÍ SMRTONOSNÉ ZBRANĚ\r\n200CR\n\n#7724j: NARUŠOVÁNÍ VEŘEJNÉHO POŘÁDKU\r\n25CR \r\n\r\nPOKUD PLATBA NEBUDE PŘIJATA DO TŘÍ (3) DNŮ, BUDETE PODLÉHAT PŘESTUPKU #118k: PORUŠENÍ OZNÁMENÍ O PŘESTUPKU \r",,,,"11:07 05/09/2022",
"4c494a2f-0bf9-41e1-be39-acf916d2e0ce",,"Partnerský program Starch Kola\r\nČlen |story.associate.fullname| \n\nNyní máte nárok na vylepšené členství v našem partnerském programu. To znamená, že jste extra-speciální přítel Starch! \n\nVylepšení členové mají přístup k široké škále výhod, včetně slev na všechny produkty Starch.\n\nPro více podrobností kontaktujte jednoho z našich asistentů partnerského programu Starch Kola.\n\nA dál do toho dejte život!",,,,"11:07 05/09/2022",
"be59824f-a342-4e8e-bba1-b8f03437e79b",,"|Meetingplace| Knižní klub\n\r\n|Days|\n|Time|\r\n\r\nPřihlaste se níže: \r\n\r\n|member0|\n|member1|\n|member2|\n|member3|\n|member4|\n|member5|\n|member6|\n|member7|\n|member8|\n|member9|\n|member10|",,,,"11:07 05/09/2022",
"77445406-f911-410d-af2b-cd437955096a",,"Prosím, podívejte se co nejdříve",,,,"11:07 05/09/2022",
"b284d370-e387-4bd6-9331-c4673c979ec0",,"|receiver.casualname|, děsíte mě. Budu tam – prosím, nedělejte nic, dokud si nepromluvíme?\r\n\r\n|casualname|",,,,"11:07 05/09/2022",
"3f1a3f71-e179-4ae2-91ec-87399ef807ab",,"|receiver.casualname|, musím vás vidět. Jste jediný/á, kdo rozumí, pomůžete mi srovnat si hlavu.\r\n\nNemůžu říct víc tady. Sejdeme se v |story.restaurant.name| v |story.meettime.time12|. Vysvětlím.\r\n\nUjistěte se, že vás nikdo nesleduje. Doufám, že jste v pořádku, ale pro jistotu.\r\n\n|casualname|",,,,"11:07 05/09/2022",
"f71d026a-c107-409b-8f86-9c47607a77ce",,"Nová politika",,,,"11:07 05/09/2022",
"a602c3a1-a3e5-4bd2-8b65-f54bcb53a966",,"Vážený/á |receiver.formalname|,\n\nDěkujeme, že jste nás nedávno kontaktovali s žádostí o životní pojištění.\r\n\r\nBohužel naše prověrky naznačují, že nesplňujete požadované sociální ani ekonomické podmínky pro schválení jedné z našich pojistek.\r\n\r\nProč se nepodíváte na naši nabídku alternativ pro bývalé delikventy a ty méně šťastné, jako je náš program převodu mezd?\r\n\r\nPřeji vám hodně štěstí,\r\n\r\nZástupce zákaznického servisu #47 \r\n\r\nSpartan Insurance: Ochrana proti všem překážkám!",,,,"11:07 05/09/2022",
"4e9b03e9-fc0d-415c-be1c-727c0c4e432e",,"Telefonní číslo: |telephone|.",,,,"11:07 05/09/2022",
"a06f7e4d-5d98-40cc-943b-6fa04c9c1abd",,"|city.name| – Dnes spěchají občané domů a zamykají dveře, zatímco Strážníci jmenují další oběť vraždy.\n\r\n|victim.fullname|, |victim.age| byl/a nalezen/a |method| v |location.name| při dalším zločinu, který městem otřásl. Předpokládalo se, že žil/a v |victim.home.building|. \r\n\r\nKdo ukončí toto vraždění? Mluvčí divize pro styk s občany Starch Kola Strážníků komentoval/a:",,,,"15:57 25/03/2024",
"ac9b6486-e858-426f-941e-c1d57d8565d9",," 'Je životně důležité, aby každý občan hlásil neobvyklé nebo podezřelé chování své místní jednotce Strážníků.'",,,,"08:44 26/03/2024",
"086ebe87-c12b-474e-a62d-052e8bf9a95e",," 'Naši Strážníci jsou nejlépe vycvičeni a nejefektivnější v UAS. Usilovně pracují na tom, aby ulice byly čisté od nežádoucích elementů.'",,,,"08:44 26/03/2024",
"0dc10790-3510-4b39-8d14-91bfc3b0c154",," 'V tuto chvíli nemůžeme poskytnout další informace.'",,,,"08:44 26/03/2024",
"912ff62c-f4b4-4ef5-836e-84ae8b0ea312",," 'Doporučujeme všem občanům, aby zůstali ostražití a zůstali ve svých schválených obytných zónách.'",,,,"08:44 26/03/2024",
"67a7a400-97ee-4514-8f89-044118f40abe",," 'Strážníci se zaměří na každého občana s nepravidelným chováním.'",,,,"08:44 26/03/2024",
"688f0818-8138-4f5c-a479-88880b55e758",," 'Zvyšujeme využívání sledování občanů, abychom udrželi ulice v bezpečí.'",,,,"08:44 26/03/2024",
"560b1aa3-fadf-4052-883f-ed1cec0db69f",," 'Vyzýváme občany, aby za všech okolností spolupracovali s našimi zkušenými Strážníky.'",,,,"11:07 05/09/2022",
"808c8d11-207c-4928-be5b-ef325abe8244",," 'Zde v ECLD Starch Kola je veřejná bezpečnost naší prioritou číslo jedna. Proto všem postiženým stranám nabízíme akci kupte jeden, druhý zdarma na naše produkty.'",,,,"08:44 26/03/2024",
"c22aad87-c7a0-4b7d-8a84-e86259b3f80f",,"Jásot zaplnil dnes kanceláře |city.name| poté, co byl/a |moniker| konečně dopaden/a. Pojmenovaný/á jako |killer.fullname| z |killer.home.name|, |killer.age|letý/á pracoval/a jako |killer.job.title| v |killer.job.employer.name|, zatímco si přivydělával/a jako brutální zabiják/zabijačka. Mluvčí Strážníků řekl/a:",,,,"12:13 17/04/2024",
"5b9d79dc-c13a-4377-816d-c6ac3b07f726",," 'Je to skvělý den pro naše odvážné korporátní Strážníky.'",,,,"11:07 05/09/2022",
"506fbbaf-f9e7-499b-8a45-1d8a306edd6c",," 'Doufáme, že se občané vrátí ke svému produktivnímu pracovnímu životu, nyní, když je tento vrah za mřížemi.'",,,,"11:07 05/09/2022",
"4c5a087b-b104-415f-8c29-b23facef3d69",," 'Další skvělý výsledek pro Strážníky Starch Kola.' ",,,,"11:07 05/09/2022",
"30ac4393-92f3-40c5-a32f-1ceb2f881fb3",," 'Doufáme, že občané dnes večer pozvednou studený Starch na náš pracovitý tým Strážníků.'",,,,"11:07 05/09/2022",
"85c190bd-c630-4684-8f82-1ac4786abe1f",," 'Na znamení jejich ztráty nabídneme rodinám všech obětí slevové karty, platné pro použití na jakýkoli produkt Starch.'",,,,"11:07 05/09/2022",
"17dab9f4-871f-480d-98d8-d0649745164f",,"KONEČNĚ V BEZPEČÍ. Občané mohou klidně spát s vědomím, že démon, který sužoval naše ulice, je ve vazbě. Díky práci jednoho detektiva byl/a vrah odhalen/a jako |killer.fullname| z |killer.home.name|, který/á dříve pracoval/a jako |killer.job.title| v |killer.job.employer.name|. \r\n\r\n|moniker| naposledy zavraždil/a |victim.name|, než byl/a dopaden/a |city.player.name|. Na otázku, jaká je reakce, mluvčí Strážníků řekl/a:",,,,"12:14 17/04/2024",
"e998cff6-5c39-40c0-a51c-f4c92039db50",," 'Je to skvělý den pro naše odvážné korporátní Strážníky.' ",,,,"11:07 05/09/2022",
"0adbc6a1-61bd-4a02-a9af-45abc9a0b5aa",," 'Další skvělý výsledek pro Strážníky Starch Kola.' ",,,,"11:07 05/09/2022",
"bc1966a2-27ad-4767-b00d-06e6ddba9919",," 'Jsme rádi, že tato hrozba pro prosperitu našeho města byla odstraněna.'",,,,"11:07 05/09/2022",
"a0edbfe8-5502-49f3-8e44-2ec37b2a8219",," 'Nyní, když je vrah za mřížemi, doufáme, že se občané vrátí ke svému každodennímu životu a nezapomenou do toho dát život!'",,,,"11:07 05/09/2022",
"9844684f-15e9-4d85-91d1-d4ab13fbd655",," 'Doufáme, že občané dnes večer pozvednou studený Starch na náš pracovitý tým Strážníků.'",,,,"11:07 05/09/2022",
"6649306a-83ab-4c9a-83cc-a8be0cb4554b",,"|city.name| – Strážníci byli dnes |discovertime.timeofday| povoláni k objevu těla |victim.age|leté/ho oběti |victim.gender| v |location.name|.\n\r\nStrážníci považují smrt za vraždu. Tisk nebyl na místo povolen, ale podle |discovercitizen.fullname|, který/á tělo objevil/a, byla oběť |method|.",,,,"08:43 26/03/2024",
"516487d4-bfa7-4748-8f62-72a1c98e91ee",," 'Nevím, kam tohle město spěje. Každý den se probouzíme do další vraždy.'",,,,"08:43 26/03/2024",
"7c1fc9be-ad9f-434d-bb9e-41223ffe56de",," 'Jsem tak vyděšený/á, že nemůžu spát. Bojím se, že budu další na řadě.'",,,,"08:43 26/03/2024",
"838e7d8b-887e-4a4c-9029-af6f2e74f92a",," 'Vždy byli tak laskaví. Proč by jim někdo chtěl ublížit?'",,,,"12:32 17/04/2024",
"74b2f723-52d5-49da-a739-feff2e194c97",," 'Když se to stalo jim, může se to stát komukoli.' ",,,,"11:07 05/09/2022",
"110b8b54-f7c8-4932-b97d-999e3aabbcc3",," 'Prostě nemůžu uvěřit, že se to stalo.'",,,,"08:44 26/03/2024",
"6eb78b78-803b-4ac5-9578-484fa13f3117",," 'Neznal/a jsem je dobře... nejsem si jistý/á, jestli vůbec někdo. Tichý typ, víte?' ",,,,"08:44 26/03/2024",
"11bc9744-a7b0-4483-87a7-3941292a10c2",," 'Nechápu, proč by je někdo chtěl mrtvé. Asi každý má svá tajemství.'",,,,"08:44 26/03/2024",
"967861eb-f3d9-4a7a-99b1-f836b9b88db9",,"Další vražda v |city.name|, tentokrát v |location.name|.\n\nNešťastnou obětí je pravděpodobně |victim.age|letý/á |victim.fullname| z |victim.home.building|. Místo dalšího pracovního dne teď |victim.surname| leží v márnici.\n\nKdo bude další? Oddělení pro styk s Strážníky odpovědělo:",,,,"11:07 05/09/2022",
"79998615-93bd-4968-b24f-add87ce7160c",,"DĚSIVÝ pohled dnes |time.timeofday| byla vražda místního občana |victim.fullname|, |victim.age|, který/á byl/a nalezen/a |method| v |location.name|.\n\nPředpokládá se, že |victim.surname| byl/a rezidentem/kou |victim.home.building|.\n\n\rStarch Kola Strážníci na místě řekli:",,,,"11:07 05/09/2022",
"43e0ecbf-d696-4860-a072-bc10e1e6107d",,"Můžeš být tou croque pro mého monsieura?\r\r\nTím humrem pro mého thermidora?\r\nOsamělý epikurejec hledá přítele pro večeři, pití a možná víc...?\r\nSchránka č.: 4516",,,,"11:07 05/09/2022",
"bbda5dc9-c006-43c4-8a74-476b6c871894",,"Ž – 41, hrubá, líná a nehygienická\r\nhledá plachého, aktivního, čistotného maniaka\r\npro sňatek z rozumu\r\nSchránka č.: 0083",,,,"11:07 05/09/2022",
"ab5f599c-3a83-424a-9301-7748769e5252",,"Blondýnce v plášťěnce, která se přede mnou protlačila v |random.shop.name|: chtěla byste mě někdy znovu pošťuchovat?\r\r\nMuž se zlatým řetězem\r\r\nSchránka č.: 9035",,,,"11:07 05/09/2022",
"8f42f732-caf7-4913-bca5-9ecf8cec4b83",,"Princezna Sodovka\r\nHledá sladkobolného odvážlivce\r\r\nPro jiskřivá dobrodružství\r\r\nMusí milovat Starch Kola a být připraven/a do toho dát život!\r\r\nSchránka č.: 1964",,,,"11:07 05/09/2022",
"b68c5217-5c9c-4017-86d0-6c4b0a6a18c1",,"Atraktivní Vdova\r\nHledá bohatého muže s důvěřivou povahou a bez rodinných vazeb.\r\r\nZašlete důkaz o příjmech.\r\r\nSchránka č.: 0012",,,,"11:07 05/09/2022",
"8b921abf-37d6-4e65-a5a1-8ed6927b9a64",,"Ambicí plný tahoun M – 24\nHledá ambiciózního partnera. Pouze KI.\nMinimální sociální kreditní hodnocení 10+\r\r\nSchránka č.: 6538",,,,"11:07 05/09/2022",
"bc57c52a-f39a-480b-a41b-175d05e591c7",,"NA DNE?\r\r\nSociální hodnocení vám brání najít lásku?\r\r\nPřipojte se k našemu Programu občanské povznesení ještě dnes!\r\r\nZlepšení hodnocení za pouhých 16 týdnů\r\nSchránka č.: 7139",,,,"11:07 05/09/2022",
"8a3bc3b0-4375-45b6-8c69-1d5dd5a8cccd",,"Osamělý knihomol, 49\r\r\nHledá vášnivého čtenáře s velkou sbírkou knih\n\r\na pěknou konvicí na čaj\r\nPsaři a ohýbači hřbetů se nemusí hlásit\r\nSchránka č.: 9724",,,,"11:07 05/09/2022",
"002bd139-aa1e-402e-a596-148b6eaa811d",,"Pro Cheeseburger s extra cibulí,\r\r\nLíbí se mi, jak si objednáváte oběd v |random.diner.name|.\r\nChcete přílohu?\r\nHamburger Bez Okurky\r\nSchránka č.: 8810",,,,"11:07 05/09/2022",
"ae09cec6-c72c-48e3-a46e-8571e333d835",,"Atraktivní Podnikatel, M – 39\r\r\nHledá nadšence El-Gen, M – 25-40\r\nPouze byt nad 12. patrem \r\r\nSchránka č.: 3391",,,,"11:07 05/09/2022",
"8d9beda4-1cbf-4fbc-bc83-d626cd3e7029",,"Poptávka\r\r\nKarty bas-boul UAS League v dobrém stavu\r\nNabízeny férové ceny\r\r\nSchránka č.: 6813",,,,"11:07 05/09/2022",
"15d971d4-ead8-48d3-886a-1767dbc17021",,"ANTIQUARIÁT – VÝKUP A PRODEJ\r\nK dispozici vzácné Bourbon Court a Old Empire kusy\r\r\nKaždý den v |random.shop.name|.",,,,"11:07 05/09/2022",
"5d203c72-57fd-4692-b93c-c58a5101754a",,"NA PRODEJ\r\r\nDetektivní polobotky\r\r\nNikdy nenošené\r\r\nSchránka č.: 6813",,,,"11:07 05/09/2022",
"d92d35c3-742e-446f-94c8-c647788cd522",,"HROZÍ VÁS VYSTĚHOVÁNÍ? POTŘEBUJETE RYCHLE HOTOVOST?\r\nSpeedy Eddie's vám bleskově vyklidí váš domov\r\r\nBereme všechno, a tím myslím všechno!!\r\r\nCeny od 5CR za kg. Dotazy?\r\r\nSchránka č.: 8843",,,,"11:07 05/09/2022",
"1dd92568-eed4-4bbb-86dd-68364a76c12e",,"POPTÁVKA\r\r\nSběratel komiksů shání\r\nčíslo 3 STRIKE: Strike's Law\r\nStav nerozhoduje\r\nSchránka: 9968",,,,"11:07 05/09/2022",
"e4e5b4a2-6643-4cb8-b5f7-a0053be2951b",,"NA PRODEJ\r\r\nVintage fotografické turistické album\r\nCestujte do ztracené minulosti! Rozumné nabídky zvážíme.\r\nSchránka: 7130",,,,"11:07 05/09/2022",
"ea5e2e3a-8645-442e-819a-4551b11627bf",,"NA PRODEJ\r\r\nŘízky pokojových rostlin\r\r\nVše legálně získáno\r\nPtejte se na Mandy\r\nSchránka: 8884",,,,"11:07 05/09/2022",
"be31bc47-2bf2-402c-b071-edc6d883b7b0",,"POTŘEBUJETE RYCHLOU POMOC?\r\r\nInzerujte u Sdružení pro welfare bývalých policejních důstojníků\r\nA naši členové pro vás budou pracovat\r\r\nŽádná práce není příliš malá!\r\r\nSchránka: 1117",,,,"11:07 05/09/2022",
"0612b234-5ed1-4e2d-85b0-7d49355138c8",,"CHARITA JE KLETBA\r\r\nZÍSKEJTE SVÉ SPASENÍ DNES\r\nPOVSTAŇTE! POVSTAŇTE A NIKDY SE NEDÍVEJTE DOLŮ!\r\nSchránka: 1490",,,,"11:07 05/09/2022",
"9992d16f-2d69-4821-bd31-2e8333f0d043",,"Znovu vzhůru.",,,,"11:07 05/09/2022",
"7c0dcfe5-f974-4ab8-bb0e-e3a5b526bad8",,"Lepší je použít skener otisků pro nalezení otisků na čemkoli, čeho se pachatel mohl dotknout.",,,,"11:07 05/09/2022",
"a9015c83-9133-4dc8-b219-b6500a8c7e66",,"Není možné mě tu najít. Srazí mě.",,,,,
"2bd1b9db-eefb-4cc5-ab0a-7e629c99b33d",,"Taková zima.",,,,"11:07 05/09/2022",
"e4b4c96c-e858-4197-a31f-afedf5b3ca87",,"Nemá smysl tu jen tak ležet.",,,,"11:07 05/09/2022",
"71c93b28-2bce-4915-afff-0635df4811c9",,"Ano?",,,,"16:44 01/11/2022",
"5f4b466c-b4e0-40aa-961c-fb168a0606be",,"Haló? Kdo je to?",,,,"11:07 05/09/2022",
"cec04341-f8a0-4878-9b56-f2d7c54ad773",,"...|story.kidnapper.fullname|? Nikdy jsem o |story.kidnapper.himher| neslyšel/a.",,,,"11:07 05/09/2022",
"917078a7-1fc6-4414-8274-bcac940c55fc",,"Jestli je tohle práce, tak je to mizerný způsob, jak podnikat...",,,,"11:07 05/09/2022",
"baf5a368-15fe-429a-b1e4-3c8118e2ebf9",,"Ať už je to cokoli, raději se na to připravím.",,,,,
"84e52f42-6ef8-4734-9ae6-56e50023666c",,"Klíč k mým starým policejním věcem se ztratil při posledním stěhování ",,,,"16:44 01/11/2022",
"166933ae-6cf4-484f-942c-1e2efdd1f99f",,"Ale mohl/a bych ten zámek vypáčit. Musí tu být něco, co bych mohl/a použít...",,,,"11:07 05/09/2022",
"fb466dcb-e473-426e-8219-0c7734c56dd6",,"Můj Bože...",,,,"11:07 05/09/2022",
"93f06c61-37dd-4061-a31e-c63a6ead82b3",,"To je |story.kidnapper.firstname|, to je jisté.",,,,"11:07 05/09/2022",
"a1d82a1b-2137-4fb8-8d04-7cd41fcaa29d",,"Měl/a bych prohledat to místo, jestli najdu nějaké stopy...",,,,"11:07 05/09/2022",
"84f8c4a0-45eb-442a-90d7-20bb440f42c6",,"|story.kidnapper.firstname| pracuje v |story.kidnapper.job.employer.name|.",,,,"11:07 05/09/2022",
"62c546bc-f8f3-47f8-b141-baba4ec2ebcc",,"Tato účtenka je z |story.restaurant.name|, z dnešního večera.",,,,"11:07 05/09/2022",
"77e7055c-cf8d-42fe-a41a-8675377cff27",,"Schůzka v |story.restaurant.name| dříve dnes večer.",,,,"11:07 05/09/2022",
"add6b43c-d21f-4bda-a020-f3883fd5f9e0",,"Tyto otisky nepatří |story.kidnapper.firstname|, a nikdo jiný tu nebydlí...",,,,"10:36 26/10/2022",
"659b84c4-062a-4751-9540-dd560ad45c03",,"Možná se dají najít další stopy...",,,,"11:07 05/09/2022",
"2303ad0e-6bb0-4d59-9137-2503ec8a4a63",,"Ale čím déle tu zůstanu, tím větší je riziko, že budu chycen/a.",,,,"11:07 05/09/2022",
"24c59b68-e667-4d37-ba6a-c84ca103e620",,"Tichý alarm byl spuštěn! To znamená, že Strážníci tu budou každou minutu...",,,,"11:07 05/09/2022",
